--time	Susceptibles	Infected	Recovered	Deaths	
11.38	91685.61	162911.8	501172	72.58408	
11.39	91462.68	162555.3	501751.4	72.58475	
11.4	91240.78	162199.1	502329.5	72.58543	
11.41	91019.9	161843.2	502906.4	72.5861	
11.42	90800.04	161487.4	503481.9	72.58677	
11.43	90581.19	161132	504056.3	72.58744	
11.44	90363.35	160776.7	504629.3	72.58811	
11.45	90146.52	160421.8	505201.1	72.58877	
11.46	89930.68	160067.1	505771.6	72.58944	
11.47	89715.83	159712.7	506340.9	72.5901	
11.48	89501.97	159358.5	506908.9	72.59076	
11.49	89289.1	159004.7	507475.7	72.59142	
11.5	89077.2	158651.1	508041.1	72.59208	
11.51	88866.27	158297.8	508605.4	72.59274	
11.52	88656.32	157944.8	509168.3	72.5934	
11.53	88447.32	157592	509730	72.59405	
11.54	88239.28	157239.6	510290.5	72.5947	
11.55	88032.2	156887.5	510849.7	72.59536	
11.56	87826.07	156535.7	511407.6	72.59601	
11.57	87620.87	156184.2	511964.3	72.59665	
11.58	87416.62	155833	512519.8	72.5973	
11.59	87213.3	155482.1	513074	72.59795	
11.6	87010.91	155131.6	513626.9	72.59859	
11.61	86809.45	154781.3	514178.6	72.59924	
11.62	86608.9	154431.4	514729.1	72.59988	
11.63	86409.28	154081.8	515278.3	72.60052	
11.64	86210.56	153732.6	515826.3	72.60116	
11.65	86012.75	153383.7	516373	72.60179	
11.66	85815.83	153035.1	516918.5	72.60243	
11.67	85619.82	152686.9	517462.7	72.60306	
11.68	85424.7	152339	518005.7	72.6037	
11.69	85230.47	151991.5	518547.5	72.60433	
11.7	85037.12	151644.3	519088	72.60496	
11.71	84844.65	151297.5	519627.3	72.60559	
11.72	84653.05	150951	520165.3	72.60621	
11.73	84462.33	150604.9	520702.2	72.60684	
11.74	84272.47	150259.2	521237.7	72.60746	
11.75	84083.47	149913.8	521772.1	72.60809	
11.76	83895.33	149568.8	522305.2	72.60871	
11.77	83708.04	149224.2	522837.1	72.60933	
11.78	83521.6	148880	523367.8	72.60994	
11.79	83336	148536.1	523897.3	72.61056	
11.8	83151.25	148192.6	524425.5	72.61118	
11.81	82967.33	147849.5	524952.5	72.61179	
11.82	82784.24	147506.8	525478.3	72.6124	
11.83	82601.97	147164.5	526002.9	72.61302	
11.84	82420.54	146822.6	526526.2	72.61363	
11.85	82239.92	146481.1	527048.4	72.61423	
11.86	82060.11	146140	527569.3	72.61484	
11.87	81881.12	145799.3	528089	72.61545	
11.88	81702.93	145459	528607.5	72.61605	
11.89	81525.54	145119.1	529124.7	72.61665	
11.9	81348.96	144779.6	529640.8	72.61726	
11.91	81173.17	144440.5	530155.7	72.61786	
11.92	80998.16	144101.9	530669.3	72.61845	
11.93	80823.95	143763.6	531181.8	72.61905	
11.94	80650.52	143425.8	531693	72.61965	
11.95	80477.86	143088.4	532203.1	72.62024	
11.96	80305.98	142751.5	532711.9	72.62083	
11.97	80134.88	142414.9	533219.6	72.62143	
11.98	79964.53	142078.8	533726	72.62202	
11.99	79794.96	141743.1	534231.3	72.62261	
12	79626.14	141407.9	534735.3	72.62319	
12.01	79458.07	141073.1	535238.2	72.62378	
12.02	79290.76	140738.7	535739.9	72.62436	
12.03	79124.2	140404.8	536240.4	72.62495	
12.04	78958.38	140071.3	536739.7	72.62553	
12.05	78793.3	139738.3	537237.8	72.62611	
12.06	78628.95	139405.7	537734.7	72.62669	
12.07	78465.34	139073.6	538230.4	72.62727	
12.08	78302.46	138741.9	538725	72.62784	
12.09	78140.3	138410.7	539218.4	72.62842	
12.1	77978.87	138079.9	539710.6	72.62899	
12.11	77818.15	137749.6	540201.6	72.62956	
12.12	77658.15	137419.8	540691.5	72.63013	
12.13	77498.86	137090.4	541180.1	72.6307	
12.14	77340.28	136761.4	541667.6	72.63127	
12.15	77182.4	136433	542154	72.63184	
12.16	77025.23	136105	542639.1	72.6324	
12.17	76868.74	135777.5	543123.1	72.63297	
12.18	76712.96	135450.4	543606	72.63353	
12.19	76557.86	135123.9	544087.6	72.63409	
12.2	76403.45	134797.8	544568.2	72.63465	
12.21	76249.72	134472.1	545047.5	72.63521	
12.22	76096.67	134147	545525.7	72.63577	
12.23	75944.3	133822.3	546002.7	72.63632	
12.24	75792.6	133498.2	546478.6	72.63688	
12.25	75641.57	133174.5	546953.3	72.63743	
12.26	75491.21	132851.3	547426.9	72.63798	
12.27	75341.51	132528.5	547899.3	72.63853	
12.28	75192.47	132206.3	548370.6	72.63908	
12.29	75044.09	131884.5	548840.7	72.63963	
12.3	74896.36	131563.3	549309.7	72.64018	
12.31	74749.28	131242.5	549777.5	72.64072	
12.32	74602.84	130922.3	550244.2	72.64127	
12.33	74457.05	130602.5	550709.8	72.64181	
12.34	74311.9	130283.2	551174.2	72.64235	
12.35	74167.38	129964.5	551637.5	72.64289	
12.36	74023.5	129646.2	552099.7	72.64343	
12.37	73880.25	129328.4	552560.7	72.64397	
12.38	73737.63	129011.1	553020.6	72.6445	
12.39	73595.63	128694.4	553479.3	72.64504	
12.4	73454.26	128378.1	553937	72.64557	
12.41	73313.5	128062.4	554393.5	72.6461	
12.42	73173.35	127747.1	554848.9	72.64663	
12.43	73033.82	127432.4	555303.1	72.64716	
12.44	72894.9	127118.2	555756.3	72.64769	
12.45	72756.58	126804.5	556208.3	72.64822	
12.46	72618.87	126491.3	556659.2	72.64874	
12.47	72481.76	126178.6	557109	72.64927	
12.48	72345.24	125866.4	557557.7	72.64979	
12.49	72209.32	125554.8	558005.3	72.65031	
12.5	72073.98	125243.6	558451.7	72.65083	
12.51	71939.24	124933	558897.1	72.65135	
12.52	71805.08	124622.9	559341.4	72.65187	
12.53	71671.51	124313.3	559784.5	72.65239	
12.54	71538.51	124004.3	560226.6	72.6529	
12.55	71406.09	123695.7	560667.5	72.65341	
12.56	71274.25	123387.7	561107.4	72.65393	
12.57	71142.97	123080.3	561546.1	72.65444	
12.58	71012.27	122773.3	561983.8	72.65495	
12.59	70882.12	122466.9	562420.4	72.65546	
12.6	70752.55	122161	562855.8	72.65597	
12.61	70623.53	121855.6	563290.2	72.65647	
12.62	70495.06	121550.7	563723.5	72.65698	
12.63	70367.16	121246.4	564155.8	72.65748	
12.64	70239.8	120942.6	564586.9	72.65798	
12.65	70112.99	120639.4	565017	72.65848	
12.66	69986.73	120336.7	565445.9	72.65898	
12.67	69861.02	120034.5	565873.8	72.65948	
12.68	69735.84	119732.8	566300.7	72.65998	
12.69	69611.2	119431.7	566726.4	72.66048	
12.7	69487.1	119131.1	567151.1	72.66097	
12.71	69363.53	118831.1	567574.7	72.66146	
12.72	69240.49	118531.6	567997.3	72.66196	
12.73	69117.97	118232.6	568418.7	72.66245	
12.74	68995.99	117934.2	568839.2	72.66294	
12.75	68874.52	117636.3	569258.5	72.66343	
12.76	68753.58	117338.9	569676.8	72.66391	
12.77	68633.15	117042.1	570094.1	72.6644	
12.78	68513.24	116745.9	570510.2	72.66489	
12.79	68393.84	116450.1	570925.4	72.66537	
12.8	68274.95	116154.9	571339.5	72.66585	
12.81	68156.56	115860.3	571752.5	72.66633	
12.82	68038.69	115566.2	572164.5	72.66681	
12.83	67921.31	115272.6	572575.4	72.66729	
12.84	67804.43	114979.6	572985.3	72.66777	
12.85	67688.06	114687.1	573394.1	72.66825	
12.86	67572.17	114395.2	573801.9	72.66872	
12.87	67456.78	114103.8	574208.7	72.6692	
12.88	67341.88	113813	574614.4	72.66967	
12.89	67227.47	113522.7	575019.1	72.67014	
12.9	67113.54	113233	575422.8	72.67061	
12.91	67000.1	112943.8	575825.4	72.67108	
12.92	66887.14	112655.1	576227	72.67155	
12.93	66774.65	112367	576627.6	72.67202	
12.94	66662.65	112079.5	577027.2	72.67248	
12.95	66551.11	111792.5	577425.7	72.67295	
12.96	66440.05	111506.1	577823.2	72.67341	
12.97	66329.46	111220.2	578219.7	72.67387	
12.98	66219.33	110934.8	578615.2	72.67433	
12.99	66109.67	110650	579009.6	72.67479	
13	66000.47	110365.8	579403.1	72.67525	
13.01	65891.73	110082.1	579795.5	72.67571	
13.02	65783.45	109798.9	580187	72.67616	
13.03	65675.63	109516.3	580577.4	72.67662	
13.04	65568.26	109234.3	580966.8	72.67707	
13.05	65461.34	108952.8	581355.2	72.67752	
13.06	65354.87	108671.8	581742.6	72.67798	
13.07	65248.84	108391.5	582129	72.67843	
13.08	65143.27	108111.6	582514.4	72.67888	
13.09	65038.13	107832.3	582898.9	72.67932	
13.1	64933.44	107553.6	583282.3	72.67977	
13.11	64829.18	107275.4	583664.7	72.68022	
13.12	64725.36	106997.8	584046.2	72.68066	
13.13	64621.98	106720.7	584426.6	72.6811	
13.14	64519.02	106444.2	584806.1	72.68155	
13.15	64416.5	106168.2	585184.6	72.68199	
13.16	64314.41	105892.8	585562.1	72.68243	
13.17	64212.74	105618	585938.6	72.68287	
13.18	64111.49	105343.7	586314.2	72.6833	
13.19	64010.67	105069.9	586688.7	72.68374	
13.2	63910.27	104796.7	587062.3	72.68418	
13.21	63810.29	104524.1	587435	72.68461	
13.22	63710.72	104252	587806.6	72.68504	
13.23	63611.56	103980.4	588177.3	72.68548	
13.24	63512.82	103709.5	588547	72.68591	
13.25	63414.49	103439	588915.8	72.68634	
13.26	63316.57	103169.2	589283.6	72.68676	
13.27	63219.05	102899.8	589650.4	72.68719	
13.28	63121.93	102631.1	590016.3	72.68762	
13.29	63025.22	102362.8	590381.2	72.68804	
13.3	62928.91	102095.2	590745.2	72.68847	
13.31	62833	101828.1	591108.2	72.68889	
13.32	62737.48	101561.5	591470.3	72.68931	
13.33	62642.36	101295.5	591831.4	72.68973	
13.34	62547.64	101030.1	592191.6	72.69015	
13.35	62453.3	100765.2	592550.8	72.69057	
13.36	62359.35	100500.8	592909.1	72.69099	
13.37	62265.79	100237.1	593266.5	72.69141	
13.38	62172.61	99973.81	593622.9	72.69182	
13.39	62079.82	99711.13	593978.4	72.69224	
13.4	61987.41	99449	594332.9	72.69265	
13.41	61895.38	99187.42	594686.5	72.69306	
13.42	61803.73	98926.39	595039.2	72.69347	
13.43	61712.46	98665.92	595390.9	72.69388	
13.44	61621.56	98406	595741.8	72.69429	
13.45	61531.03	98146.63	596091.7	72.6947	
13.46	61440.87	97887.81	596440.6	72.69511	
13.47	61351.09	97629.54	596788.7	72.69551	
13.48	61261.67	97371.82	597135.8	72.69592	
13.49	61172.61	97114.65	597482	72.69632	
13.5	61083.92	96858.03	597827.3	72.69672	
13.51	60995.6	96601.97	598171.7	72.69712	
13.52	60907.63	96346.45	598515.2	72.69752	
13.53	60820.02	96091.48	598857.8	72.69792	
13.54	60732.77	95837.07	599199.5	72.69832	
13.55	60645.88	95583.2	599540.2	72.69872	
13.56	60559.34	95329.88	599880.1	72.69911	
13.57	60473.15	95077.11	600219	72.69951	
13.58	60387.32	94824.88	600557.1	72.6999	
13.59	60301.83	94573.21	600894.3	72.7003	
13.6	60216.69	94322.08	601230.5	72.70069	
13.61	60131.9	94071.5	601565.9	72.70108	
13.62	60047.45	93821.47	601900.4	72.70147	
13.63	59963.34	93571.98	602234	72.70186	
13.64	59879.57	93323.04	602566.7	72.70225	
13.65	59796.15	93074.65	602898.5	72.70263	
13.66	59713.06	92826.8	603229.4	72.70302	
13.67	59630.31	92579.49	603559.5	72.7034	
13.68	59547.89	92332.73	603888.7	72.70379	
13.69	59465.8	92086.52	604217	72.70417	
13.7	59384.05	91840.85	604544.4	72.70455	
13.71	59302.63	91595.72	604870.9	72.70493	
13.72	59221.53	91351.14	605196.6	72.70531	
13.73	59140.77	91107.1	605521.4	72.70569	
13.74	59060.32	90863.6	605845.4	72.70607	
13.75	58980.21	90620.64	606168.4	72.70644	
13.76	58900.41	90378.22	606490.7	72.70682	
13.77	58820.94	90136.35	606812	72.70719	
13.78	58741.78	89895.02	607132.5	72.70757	
13.79	58662.95	89654.22	607452.1	72.70794	
13.8	58584.43	89413.97	607770.9	72.70831	
13.81	58506.22	89174.26	608088.8	72.70868	
13.82	58428.33	88935.08	608405.9	72.70905	
13.83	58350.75	88696.44	608722.1	72.70942	
13.84	58273.48	88458.34	609037.5	72.70979	
13.85	58196.53	88220.78	609352	72.71015	
13.86	58119.88	87983.76	609665.7	72.71052	
13.87	58043.53	87747.27	609978.5	72.71088	
13.88	57967.49	87511.32	610290.5	72.71125	
13.89	57891.76	87275.9	610601.6	72.71161	
13.9	57816.32	87041.02	610911.9	72.71197	
13.91	57741.19	86806.67	611221.4	72.71233	
13.92	57666.36	86572.85	611530.1	72.71269	
13.93	57591.82	86339.57	611837.9	72.71305	
13.94	57517.59	86106.83	612144.9	72.71341	
13.95	57443.65	85874.61	612451	72.71376	
13.96	57370	85642.93	612756.4	72.71412	
13.97	57296.64	85411.77	613060.9	72.71448	
13.98	57223.58	85181.15	613364.6	72.71483	
13.99	57150.81	84951.06	613667.4	72.71518	
14	57078.32	84721.5	613969.5	72.71553	
14.01	57006.12	84492.46	614270.7	72.71589	
14.02	56934.21	84263.96	614571.1	72.71624	
14.03	56862.59	84035.98	614870.7	72.71658	
14.04	56791.24	83808.53	615169.5	72.71693	
14.05	56720.18	83581.6	615467.5	72.71728	
14.06	56649.4	83355.21	615764.7	72.71763	
14.07	56578.9	83129.33	616061	72.71797	
14.08	56508.68	82903.99	616356.6	72.71832	
14.09	56438.74	82679.16	616651.4	72.71866	
14.1	56369.07	82454.86	616945.3	72.719	
14.11	56299.68	82231.08	617238.5	72.71934	
14.12	56230.56	82007.83	617530.9	72.71968	
14.13	56161.71	81785.1	617822.5	72.72002	
14.14	56093.13	81562.89	618113.3	72.72036	
14.15	56024.83	81341.19	618403.3	72.7207	
14.16	55956.79	81120.02	618692.5	72.72104	
14.17	55889.02	80899.37	618980.9	72.72137	
14.18	55821.51	80679.24	619268.5	72.72171	
14.19	55754.27	80459.62	619555.4	72.72204	
14.2	55687.29	80240.52	619841.5	72.72238	
14.21	55620.58	80021.94	620126.8	72.72271	
14.22	55554.13	79803.87	620411.3	72.72304	
14.23	55487.94	79586.32	620695	72.72337	
14.24	55422	79369.29	620978	72.7237	
14.25	55356.33	79152.76	621260.2	72.72403	
14.26	55290.91	78936.76	621541.6	72.72436	
14.27	55225.75	78721.26	621822.3	72.72469	
14.28	55160.84	78506.27	622102.2	72.72501	
14.29	55096.18	78291.8	622381.3	72.72534	
14.3	55031.78	78077.84	622659.7	72.72566	
14.31	54967.63	77864.39	622937.3	72.72599	
14.32	54903.72	77651.44	623214.1	72.72631	
14.33	54840.07	77439.01	623490.2	72.72663	
14.34	54776.66	77227.08	623765.5	72.72695	
14.35	54713.5	77015.66	624040.1	72.72727	
14.36	54650.59	76804.75	624313.9	72.72759	
14.37	54587.92	76594.34	624587	72.72791	
14.38	54525.49	76384.43	624859.3	72.72823	
14.39	54463.31	76175.03	625130.9	72.72854	
14.4	54401.37	75966.14	625401.8	72.72886	
14.41	54339.66	75757.75	625671.9	72.72917	
14.42	54278.2	75549.86	625941.2	72.72949	
14.43	54216.97	75342.47	626209.8	72.7298	
14.44	54155.99	75135.58	626477.7	72.73011	
14.45	54095.23	74929.19	626744.8	72.73042	
14.46	54034.71	74723.3	627011.3	72.73073	
14.47	53974.43	74517.91	627276.9	72.73104	
14.48	53914.38	74313.01	627541.9	72.73135	
14.49	53854.56	74108.62	627806.1	72.73166	
14.5	53794.97	73904.72	628069.6	72.73197	
14.51	53735.61	73701.31	628332.3	72.73227	
14.52	53676.48	73498.4	628594.4	72.73258	
14.53	53617.57	73295.98	628855.7	72.73288	
14.54	53558.89	73094.06	629116.3	72.73319	
14.55	53500.44	72892.63	629376.2	72.73349	
14.56	53442.22	72691.69	629635.4	72.73379	
14.57	53384.21	72491.24	629893.8	72.73409	
14.58	53326.43	72291.28	630151.5	72.73439	
14.59	53268.87	72091.82	630408.6	72.73469	
14.6	53211.54	71892.84	630664.9	72.73499	
14.61	53154.42	71694.34	630920.5	72.73529	
14.62	53097.52	71496.34	631175.4	72.73559	
14.63	53040.84	71298.82	631429.6	72.73588	
14.64	52984.37	71101.79	631683.1	72.73618	
14.65	52928.12	70905.24	631935.9	72.73647	
14.66	52872.09	70709.17	632188	72.73677	
14.67	52816.27	70513.59	632439.4	72.73706	
14.68	52760.66	70318.49	632690.1	72.73735	
14.69	52705.27	70123.87	632940.1	72.73764	
14.7	52650.08	69929.74	633189.4	72.73793	
14.71	52595.11	69736.08	633438.1	72.73822	
14.72	52540.35	69542.9	633686	72.73851	
14.73	52485.79	69350.2	633933.3	72.7388	
14.74	52431.44	69157.98	634179.8	72.73909	
14.75	52377.3	68966.23	634425.7	72.73937	
14.76	52323.37	68774.97	634670.9	72.73966	
14.77	52269.64	68584.17	634915.5	72.73994	
14.78	52216.11	68393.85	635159.3	72.74023	
14.79	52162.79	68204.01	635402.5	72.74051	
14.8	52109.67	68014.63	635645	72.7408	
14.81	52056.75	67825.73	635886.8	72.74108	
14.82	52004.03	67637.3	636127.9	72.74136	
14.83	51951.51	67449.34	636368.4	72.74164	
14.84	51899.19	67261.86	636608.2	72.74192	
14.85	51847.07	67074.83	636847.4	72.7422	
14.86	51795.14	66888.28	637085.8	72.74247	
14.87	51743.41	66702.2	637323.6	72.74275	
14.88	51691.88	66516.58	637560.8	72.74303	
14.89	51640.54	66331.42	637797.3	72.7433	
14.9	51589.39	66146.73	638033.1	72.74358	
14.91	51538.44	65962.51	638268.3	72.74385	
14.92	51487.68	65778.75	638502.8	72.74413	
14.93	51437.11	65595.45	638736.7	72.7444	
14.94	51386.73	65412.61	638969.9	72.74467	
14.95	51336.54	65230.23	639202.5	72.74494	
14.96	51286.54	65048.31	639434.4	72.74521	
14.97	51236.73	64866.85	639665.7	72.74548	
14.98	51187.1	64685.85	639896.3	72.74575	
14.99	51137.66	64505.31	640126.3	72.74602	
15	51088.41	64325.22	640355.6	72.74629	
15.01	51039.34	64145.59	640584.3	72.74655	
15.02	50990.46	63966.41	640812.4	72.74682	
15.03	50941.75	63787.68	641039.8	72.74708	
15.04	50893.23	63609.41	641266.6	72.74735	
15.05	50844.9	63431.6	641492.8	72.74761	
15.06	50796.74	63254.23	641718.3	72.74787	
15.07	50748.76	63077.31	641943.2	72.74814	
15.08	50700.97	62900.85	642167.4	72.7484	
15.09	50653.35	62724.83	642391.1	72.74866	
15.1	50605.91	62549.26	642614.1	72.74892	
15.11	50558.64	62374.14	642836.5	72.74918	
15.12	50511.55	62199.46	643058.2	72.74943	
15.13	50464.64	62025.23	643279.4	72.74969	
15.14	50417.91	61851.45	643499.9	72.74995	
15.15	50371.34	61678.11	643719.8	72.75021	
15.16	50324.95	61505.21	643939.1	72.75046	
15.17	50278.73	61332.75	644157.8	72.75072	
15.18	50232.69	61160.74	644375.8	72.75097	
15.19	50186.82	60989.16	644593.3	72.75122	
15.2	50141.11	60818.03	644810.1	72.75148	
15.21	50095.58	60647.33	645026.3	72.75173	
15.22	50050.21	60477.07	645242	72.75198	
15.23	50005.02	60307.25	645457	72.75223	
15.24	49959.99	60137.87	645671.4	72.75248	
15.25	49915.12	59968.92	645885.2	72.75273	
15.26	49870.43	59800.4	646098.4	72.75298	
15.27	49825.9	59632.32	646311	72.75323	
15.28	49781.53	59464.68	646523	72.75347	
15.29	49737.33	59297.46	646734.5	72.75372	
15.3	49693.29	59130.68	646945.3	72.75396	
15.31	49649.41	58964.32	647155.5	72.75421	
15.32	49605.7	58798.4	647365.1	72.75445	
15.33	49562.15	58632.9	647574.2	72.7547	
15.34	49518.76	58467.83	647782.7	72.75494	
15.35	49475.52	58303.19	647990.5	72.75518	
15.36	49432.45	58138.97	648197.8	72.75542	
15.37	49389.54	57975.18	648404.5	72.75567	
15.38	49346.78	57811.82	648610.6	72.75591	
15.39	49304.18	57648.88	648816.2	72.75615	
15.4	49261.74	57486.36	649021.1	72.75638	
15.41	49219.46	57324.26	649225.5	72.75662	
15.42	49177.33	57162.58	649429.3	72.75686	
15.43	49135.35	57001.33	649632.6	72.7571	
15.44	49093.53	56840.49	649835.2	72.75733	
15.45	49051.86	56680.07	650037.3	72.75757	
15.46	49010.35	56520.07	650238.8	72.7578	
15.47	48968.98	56360.48	650439.8	72.75804	
15.48	48927.77	56201.31	650640.2	72.75827	
15.49	48886.71	56042.56	650840	72.7585	
15.5	48845.8	55884.22	651039.2	72.75874	
15.51	48805.04	55726.3	651237.9	72.75897	
15.52	48764.43	55568.78	651436	72.7592	
15.53	48723.97	55411.68	651633.6	72.75943	
15.54	48683.65	55254.99	651830.6	72.75966	
15.55	48643.48	55098.71	652027.1	72.75989	
15.56	48603.46	54942.83	652222.9	72.76012	
15.57	48563.59	54787.37	652418.3	72.76034	
15.58	48523.86	54632.31	652613.1	72.76057	
15.59	48484.27	54477.66	652807.3	72.7608	
15.6	48444.83	54323.42	653001	72.76102	
15.61	48405.53	54169.58	653194.1	72.76125	
15.62	48366.38	54016.14	653386.7	72.76147	
15.63	48327.37	53863.11	653578.8	72.7617	
15.64	48288.5	53710.48	653770.3	72.76192	
15.65	48249.77	53558.25	653961.2	72.76214	
15.66	48211.18	53406.42	654151.6	72.76236	
15.67	48172.73	53254.99	654341.5	72.76258	
15.68	48134.43	53103.96	654530.8	72.76281	
15.69	48096.26	52953.33	654719.6	72.76303	
15.7	48058.23	52803.1	654907.9	72.76324	
15.71	48020.33	52653.26	655095.6	72.76346	
15.72	47982.58	52503.82	655282.8	72.76368	
15.73	47944.96	52354.77	655469.5	72.7639	
15.74	47907.48	52206.11	655655.6	72.76412	
15.75	47870.13	52057.85	655841.3	72.76433	
15.76	47832.92	51909.98	656026.3	72.76455	
15.77	47795.84	51762.5	656210.9	72.76476	
15.78	47758.9	51615.42	656394.9	72.76498	
15.79	47722.09	51468.72	656578.4	72.76519	
15.8	47685.41	51322.41	656761.4	72.7654	
15.81	47648.86	51176.49	656943.9	72.76562	
15.82	47612.45	51030.95	657125.8	72.76583	
15.83	47576.17	50885.81	657307.3	72.76604	
15.84	47540.02	50741.04	657488.2	72.76625	
15.85	47504	50596.66	657668.6	72.76646	
15.86	47468.11	50452.67	657848.5	72.76667	
15.87	47432.34	50309.06	658027.8	72.76688	
15.88	47396.71	50165.83	658206.7	72.76709	
15.89	47361.21	50022.98	658385	72.7673	
15.9	47325.83	49880.51	658562.9	72.7675	
15.91	47290.58	49738.42	658740.2	72.76771	
15.92	47255.45	49596.71	658917.1	72.76792	
15.93	47220.46	49455.38	659093.4	72.76812	
15.94	47185.58	49314.42	659269.2	72.76833	
15.95	47150.84	49173.84	659444.6	72.76853	
15.96	47116.21	49033.64	659619.4	72.76874	
15.97	47081.71	48893.81	659793.7	72.76894	
15.98	47047.34	48754.35	659967.5	72.76914	
15.99	47013.09	48615.27	660140.9	72.76934	
16	46978.96	48476.56	660313.7	72.76954	
16.01	46944.95	48338.22	660486.1	72.76975	
16.02	46911.06	48200.25	660657.9	72.76995	
16.03	46877.3	48062.65	660829.3	72.77015	
16.04	46843.65	47925.42	661000.2	72.77034	
16.05	46810.13	47788.55	661170.5	72.77054	
16.06	46776.73	47652.06	661340.4	72.77074	
16.07	46743.44	47515.93	661509.9	72.77094	
16.08	46710.27	47380.16	661678.8	72.77114	
16.09	46677.22	47244.76	661847.2	72.77133	
16.1	46644.29	47109.72	662015.2	72.77153	
16.11	46611.48	46975.05	662182.7	72.77172	
16.12	46578.78	46840.74	662349.7	72.77192	
16.13	46546.2	46706.79	662516.2	72.77211	
16.14	46513.74	46573.2	662682.3	72.77231	
16.15	46481.39	46439.97	662847.9	72.7725	
16.16	46449.15	46307.09	663013	72.77269	
16.17	46417.04	46174.58	663177.6	72.77288	
16.18	46385.03	46042.42	663341.8	72.77307	
16.19	46353.14	45910.62	663505.5	72.77326	
16.2	46321.36	45779.18	663668.7	72.77345	
16.21	46289.69	45648.09	663831.4	72.77364	
16.22	46258.14	45517.35	663993.7	72.77383	
16.23	46226.7	45386.97	664155.6	72.77402	
16.24	46195.37	45256.93	664316.9	72.77421	
16.25	46164.15	45127.25	664477.8	72.7744	
16.26	46133.04	44997.92	664638.3	72.77458	
16.27	46102.04	44868.94	664798.2	72.77477	
16.28	46071.15	44740.31	664957.8	72.77496	
16.29	46040.37	44612.03	665116.8	72.77514	
16.3	46009.69	44484.1	665275.4	72.77533	
16.31	45979.13	44356.51	665433.6	72.77551	
16.32	45948.67	44229.26	665591.3	72.7757	
16.33	45918.33	44102.37	665748.5	72.77588	
16.34	45888.09	43975.81	665905.3	72.77606	
16.35	45857.95	43849.6	666061.7	72.77624	
16.36	45827.92	43723.74	666217.6	72.77643	
16.37	45798	43598.21	666373	72.77661	
16.38	45768.18	43473.02	666528	72.77679	
16.39	45738.47	43348.18	666682.6	72.77697	
16.4	45708.86	43223.67	666836.7	72.77715	
16.41	45679.36	43099.51	666990.4	72.77733	
16.42	45649.96	42975.68	667143.6	72.7775	
16.43	45620.66	42852.18	667296.4	72.77768	
16.44	45591.47	42729.03	667448.7	72.77786	
16.45	45562.38	42606.21	667600.6	72.77804	
16.46	45533.39	42483.72	667752.1	72.77821	
16.47	45504.5	42361.57	667903.2	72.77839	
16.48	45475.71	42239.75	668053.8	72.77857	
16.49	45447.03	42118.26	668203.9	72.77874	
16.5	45418.44	41997.11	668353.7	72.77891	
16.51	45389.96	41876.28	668503	72.77909	
16.52	45361.58	41755.79	668651.9	72.77926	
16.53	45333.29	41635.62	668800.3	72.77944	
16.54	45305.1	41515.78	668948.3	72.77961	
16.55	45277.02	41396.27	669095.9	72.77978	
16.56	45249.03	41277.09	669243.1	72.77995	
16.57	45221.13	41158.23	669389.9	72.78012	
16.58	45193.34	41039.7	669536.2	72.78029	
16.59	45165.64	40921.49	669682.1	72.78046	
16.6	45138.04	40803.6	669827.6	72.78063	
16.61	45110.54	40686.04	669972.6	72.7808	
16.62	45083.13	40568.8	670117.3	72.78097	
16.63	45055.82	40451.88	670261.5	72.78114	
16.64	45028.6	40335.29	670405.3	72.78131	
16.65	45001.48	40219.01	670548.7	72.78147	
16.66	44974.45	40103.05	670691.7	72.78164	
16.67	44947.51	39987.41	670834.3	72.78181	
16.68	44920.67	39872.08	670976.5	72.78197	
16.69	44893.93	39757.08	671118.2	72.78214	
16.7	44867.27	39642.39	671259.6	72.7823	
16.71	44840.71	39528.01	671400.5	72.78247	
16.72	44814.24	39413.95	671541	72.78263	
16.73	44787.86	39300.2	671681.2	72.78279	
16.74	44761.58	39186.77	671820.9	72.78296	
16.75	44735.38	39073.64	671960.2	72.78312	
16.76	44709.28	38960.83	672099.1	72.78328	
16.77	44683.27	38848.33	672237.6	72.78344	
16.78	44657.34	38736.14	672375.7	72.7836	
16.79	44631.51	38624.26	672513.4	72.78376	
16.8	44605.77	38512.68	672650.8	72.78392	
16.81	44580.11	38401.41	672787.7	72.78408	
16.82	44554.55	38290.46	672924.2	72.78424	
16.83	44529.07	38179.8	673060.3	72.7844	
16.84	44503.68	38069.45	673196.1	72.78456	
16.85	44478.38	37959.41	673331.4	72.78472	
16.86	44453.17	37849.67	673466.4	72.78487	
16.87	44428.04	37740.23	673600.9	72.78503	
16.88	44403	37631.1	673735.1	72.78519	
16.89	44378.05	37522.26	673868.9	72.78534	
16.9	44353.18	37413.73	674002.3	72.7855	
16.91	44328.4	37305.5	674135.3	72.78565	
16.92	44303.7	37197.57	674267.9	72.78581	
16.93	44279.09	37089.93	674400.2	72.78596	
16.94	44254.57	36982.6	674532.1	72.78612	
16.95	44230.13	36875.56	674663.5	72.78627	
16.96	44205.77	36768.81	674794.6	72.78642	
16.97	44181.5	36662.37	674925.4	72.78657	
16.98	44157.31	36556.21	675055.7	72.78673	
16.99	44133.2	36450.36	675185.7	72.78688	
17	44109.18	36344.79	675315.2	72.78703	
17.01	44085.24	36239.52	675444.5	72.78718	
17.02	44061.38	36134.54	675573.3	72.78733	
