--time	Susceptible	Infected	Recovered	Deaths	
11.29	740657	3194.775	11918.17	72.01389	
11.3	740645.3	3195.136	11929.55	72.0139	
11.31	740633.6	3195.496	11940.92	72.01392	
11.32	740621.8	3195.857	11952.3	72.01393	
11.33	740610.1	3196.217	11963.68	72.01394	
11.34	740598.3	3196.577	11975.06	72.01396	
11.35	740586.6	3196.937	11986.44	72.01397	
11.36	740574.9	3197.297	11997.83	72.01398	
11.37	740563.1	3197.657	12009.21	72.014	
11.38	740551.4	3198.017	12020.6	72.01401	
11.39	740539.6	3198.376	12031.98	72.01402	
11.4	740527.9	3198.736	12043.37	72.01404	
11.41	740516.1	3199.095	12054.76	72.01405	
11.42	740504.4	3199.454	12066.15	72.01406	
11.43	740492.6	3199.813	12077.54	72.01408	
11.44	740480.9	3200.172	12088.93	72.01409	
11.45	740469.1	3200.53	12100.33	72.0141	
11.46	740457.4	3200.889	12111.72	72.01412	
11.47	740445.6	3201.247	12123.12	72.01413	
11.48	740433.9	3201.605	12134.52	72.01414	
11.49	740422.1	3201.963	12145.92	72.01416	
11.5	740410.3	3202.321	12157.32	72.01417	
11.51	740398.6	3202.679	12168.72	72.01418	
11.52	740386.8	3203.037	12180.13	72.01419	
11.53	740375.1	3203.394	12191.53	72.01421	
11.54	740363.3	3203.751	12202.94	72.01422	
11.55	740351.5	3204.109	12214.34	72.01423	
11.56	740339.8	3204.466	12225.75	72.01425	
11.57	740328	3204.822	12237.16	72.01426	
11.58	740316.2	3205.179	12248.57	72.01427	
11.59	740304.5	3205.536	12259.98	72.01429	
11.6	740292.7	3205.892	12271.4	72.0143	
11.61	740280.9	3206.248	12282.81	72.01431	
11.62	740269.2	3206.605	12294.23	72.01433	
11.63	740257.4	3206.961	12305.65	72.01434	
11.64	740245.6	3207.316	12317.06	72.01435	
11.65	740233.8	3207.672	12328.48	72.01437	
11.66	740222.1	3208.028	12339.91	72.01438	
11.67	740210.3	3208.383	12351.33	72.01439	
11.68	740198.5	3208.738	12362.75	72.01441	
11.69	740186.7	3209.093	12374.18	72.01442	
11.7	740174.9	3209.448	12385.6	72.01443	
11.71	740163.2	3209.803	12397.03	72.01445	
11.72	740151.4	3210.158	12408.46	72.01446	
11.73	740139.6	3210.512	12419.89	72.01447	
11.74	740127.8	3210.867	12431.32	72.01449	
11.75	740116	3211.221	12442.75	72.0145	
11.76	740104.2	3211.575	12454.19	72.01451	
11.77	740092.4	3211.929	12465.62	72.01453	
11.78	740080.6	3212.282	12477.06	72.01454	
11.79	740068.9	3212.636	12488.49	72.01455	
11.8	740057.1	3212.99	12499.93	72.01457	
11.81	740045.3	3213.343	12511.37	72.01458	
11.82	740033.5	3213.696	12522.81	72.01459	
11.83	740021.7	3214.049	12534.26	72.01461	
11.84	740009.9	3214.402	12545.7	72.01462	
11.85	739998.1	3214.755	12557.15	72.01463	
11.86	739986.3	3215.107	12568.59	72.01465	
11.87	739974.5	3215.46	12580.04	72.01466	
11.88	739962.7	3215.812	12591.49	72.01467	
11.89	739950.9	3216.164	12602.94	72.01469	
11.9	739939.1	3216.516	12614.39	72.0147	
11.91	739927.3	3216.868	12625.84	72.01471	
11.92	739915.5	3217.219	12637.3	72.01473	
11.93	739903.7	3217.571	12648.75	72.01474	
11.94	739891.9	3217.922	12660.21	72.01475	
11.95	739880	3218.274	12671.67	72.01477	
11.96	739868.2	3218.625	12683.12	72.01478	
11.97	739856.4	3218.975	12694.58	72.01479	
11.98	739844.6	3219.326	12706.05	72.01481	
11.99	739832.8	3219.677	12717.51	72.01482	
12	739821	3220.027	12728.97	72.01483	
12.01	739809.2	3220.378	12740.44	72.01485	
12.02	739797.4	3220.728	12751.9	72.01486	
12.03	739785.5	3221.078	12763.37	72.01487	
12.04	739773.7	3221.428	12774.84	72.01489	
12.05	739761.9	3221.777	12786.31	72.0149	
12.06	739750.1	3222.127	12797.78	72.01491	
12.07	739738.3	3222.476	12809.25	72.01493	
12.08	739726.4	3222.826	12820.73	72.01494	
12.09	739714.6	3223.175	12832.2	72.01495	
12.1	739702.8	3223.524	12843.68	72.01497	
12.11	739691	3223.872	12855.16	72.01498	
12.12	739679.1	3224.221	12866.63	72.015	
12.13	739667.3	3224.57	12878.11	72.01501	
12.14	739655.5	3224.918	12889.6	72.01502	
12.15	739643.6	3225.266	12901.08	72.01504	
12.16	739631.8	3225.614	12912.56	72.01505	
12.17	739620	3225.962	12924.05	72.01506	
12.18	739608.1	3226.31	12935.53	72.01508	
12.19	739596.3	3226.657	12947.02	72.01509	
12.2	739584.5	3227.005	12958.51	72.0151	
12.21	739572.6	3227.352	12970	72.01512	
12.22	739560.8	3227.699	12981.49	72.01513	
12.23	739549	3228.046	12992.98	72.01514	
12.24	739537.1	3228.393	13004.48	72.01516	
12.25	739525.3	3228.74	13015.97	72.01517	
12.26	739513.4	3229.086	13027.47	72.01518	
12.27	739501.6	3229.433	13038.96	72.0152	
12.28	739489.7	3229.779	13050.46	72.01521	
12.29	739477.9	3230.125	13061.96	72.01522	
12.3	739466	3230.471	13073.46	72.01524	
12.31	739454.2	3230.817	13084.97	72.01525	
12.32	739442.4	3231.162	13096.47	72.01526	
12.33	739430.5	3231.508	13107.97	72.01528	
12.34	739418.7	3231.853	13119.48	72.01529	
12.35	739406.8	3232.198	13130.99	72.0153	
12.36	739394.9	3232.543	13142.5	72.01532	
12.37	739383.1	3232.888	13154.01	72.01533	
12.38	739371.2	3233.233	13165.52	72.01534	
12.39	739359.4	3233.577	13177.03	72.01536	
12.4	739347.5	3233.922	13188.54	72.01537	
12.41	739335.7	3234.266	13200.06	72.01538	
12.42	739323.8	3234.61	13211.57	72.0154	
12.43	739311.9	3234.954	13223.09	72.01541	
12.44	739300.1	3235.298	13234.61	72.01542	
12.45	739288.2	3235.641	13246.13	72.01544	
12.46	739276.4	3235.985	13257.65	72.01545	
12.47	739264.5	3236.328	13269.17	72.01546	
12.48	739252.6	3236.671	13280.69	72.01548	
12.49	739240.8	3237.014	13292.22	72.01549	
12.5	739228.9	3237.357	13303.74	72.0155	
12.51	739217	3237.7	13315.27	72.01552	
12.52	739205.1	3238.042	13326.8	72.01553	
12.53	739193.3	3238.385	13338.33	72.01554	
12.54	739181.4	3238.727	13349.86	72.01556	
12.55	739169.5	3239.069	13361.39	72.01557	
12.56	739157.7	3239.411	13372.92	72.01559	
12.57	739145.8	3239.753	13384.46	72.0156	
12.58	739133.9	3240.094	13395.99	72.01561	
12.59	739122	3240.436	13407.53	72.01563	
12.6	739110.1	3240.777	13419.06	72.01564	
12.61	739098.3	3241.118	13430.6	72.01565	
12.62	739086.4	3241.459	13442.14	72.01567	
12.63	739074.5	3241.8	13453.68	72.01568	
12.64	739062.6	3242.141	13465.23	72.01569	
12.65	739050.7	3242.481	13476.77	72.01571	
12.66	739038.8	3242.822	13488.32	72.01572	
12.67	739027	3243.162	13499.86	72.01573	
12.68	739015.1	3243.502	13511.41	72.01575	
12.69	739003.2	3243.842	13522.96	72.01576	
12.7	738991.3	3244.181	13534.51	72.01577	
12.71	738979.4	3244.521	13546.06	72.01579	
12.72	738967.5	3244.86	13557.61	72.0158	
12.73	738955.6	3245.2	13569.17	72.01581	
12.74	738943.7	3245.539	13580.72	72.01583	
12.75	738931.8	3245.878	13592.28	72.01584	
12.76	738919.9	3246.217	13603.83	72.01585	
12.77	738908	3246.555	13615.39	72.01587	
12.78	738896.1	3246.894	13626.95	72.01588	
12.79	738884.2	3247.232	13638.51	72.01589	
12.8	738872.3	3247.57	13650.07	72.01591	
12.81	738860.4	3247.908	13661.64	72.01592	
12.82	738848.5	3248.246	13673.2	72.01594	
12.83	738836.6	3248.584	13684.77	72.01595	
12.84	738824.7	3248.921	13696.33	72.01596	
12.85	738812.8	3249.259	13707.9	72.01598	
12.86	738800.9	3249.596	13719.47	72.01599	
12.87	738789	3249.933	13731.04	72.016	
12.88	738777.1	3250.27	13742.61	72.01602	
12.89	738765.2	3250.607	13754.18	72.01603	
12.9	738753.3	3250.944	13765.76	72.01604	
12.91	738741.4	3251.28	13777.33	72.01606	
12.92	738729.5	3251.616	13788.91	72.01607	
12.93	738717.5	3251.952	13800.49	72.01608	
12.94	738705.6	3252.288	13812.07	72.0161	
12.95	738693.7	3252.624	13823.65	72.01611	
12.96	738681.8	3252.96	13835.23	72.01612	
12.97	738669.9	3253.295	13846.81	72.01614	
12.98	738658	3253.631	13858.39	72.01615	
12.99	738646	3253.966	13869.98	72.01616	
13	738634.1	3254.301	13881.56	72.01618	
13.01	738622.2	3254.636	13893.15	72.01619	
13.02	738610.3	3254.971	13904.74	72.0162	
13.03	738598.4	3255.305	13916.33	72.01622	
13.04	738586.4	3255.64	13927.92	72.01623	
13.05	738574.5	3255.974	13939.51	72.01625	
13.06	738562.6	3256.308	13951.1	72.01626	
13.07	738550.6	3256.642	13962.7	72.01627	
13.08	738538.7	3256.976	13974.29	72.01629	
13.09	738526.8	3257.309	13985.89	72.0163	
13.1	738514.9	3257.643	13997.49	72.01631	
13.11	738502.9	3257.976	14009.09	72.01633	
13.12	738491	3258.309	14020.69	72.01634	
13.13	738479.1	3258.642	14032.29	72.01635	
13.14	738467.1	3258.975	14043.89	72.01637	
13.15	738455.2	3259.308	14055.49	72.01638	
13.16	738443.2	3259.64	14067.1	72.01639	
13.17	738431.3	3259.973	14078.71	72.01641	
13.18	738419.4	3260.305	14090.31	72.01642	
13.19	738407.4	3260.637	14101.92	72.01643	
13.2	738395.5	3260.969	14113.53	72.01645	
13.21	738383.5	3261.3	14125.14	72.01646	
13.22	738371.6	3261.632	14136.75	72.01648	
13.23	738359.7	3261.963	14148.37	72.01649	
13.24	738347.7	3262.295	14159.98	72.0165	
13.25	738335.8	3262.626	14171.6	72.01652	
13.26	738323.8	3262.956	14183.21	72.01653	
13.27	738311.9	3263.287	14194.83	72.01654	
13.28	738299.9	3263.618	14206.45	72.01656	
13.29	738288	3263.948	14218.07	72.01657	
13.3	738276	3264.279	14229.69	72.01658	
13.31	738264.1	3264.609	14241.31	72.0166	
13.32	738252.1	3264.939	14252.94	72.01661	
13.33	738240.2	3265.268	14264.56	72.01662	
13.34	738228.2	3265.598	14276.19	72.01664	
13.35	738216.2	3265.927	14287.82	72.01665	
13.36	738204.3	3266.257	14299.44	72.01666	
13.37	738192.3	3266.586	14311.07	72.01668	
13.38	738180.4	3266.915	14322.7	72.01669	
13.39	738168.4	3267.244	14334.34	72.01671	
13.4	738156.4	3267.572	14345.97	72.01672	
13.41	738144.5	3267.901	14357.6	72.01673	
13.42	738132.5	3268.229	14369.24	72.01675	
13.43	738120.5	3268.557	14380.88	72.01676	
13.44	738108.6	3268.886	14392.51	72.01677	
13.45	738096.6	3269.213	14404.15	72.01679	
13.46	738084.6	3269.541	14415.79	72.0168	
13.47	738072.7	3269.869	14427.43	72.01681	
13.48	738060.7	3270.196	14439.08	72.01683	
13.49	738048.7	3270.523	14450.72	72.01684	
13.5	738036.8	3270.85	14462.37	72.01685	
13.51	738024.8	3271.177	14474.01	72.01687	
13.52	738012.8	3271.504	14485.66	72.01688	
13.53	738000.8	3271.83	14497.31	72.0169	
13.54	737988.9	3272.157	14508.96	72.01691	
13.55	737976.9	3272.483	14520.61	72.01692	
13.56	737964.9	3272.809	14532.26	72.01694	
13.57	737952.9	3273.135	14543.91	72.01695	
13.58	737941	3273.461	14555.57	72.01696	
13.59	737929	3273.786	14567.22	72.01698	
13.6	737917	3274.112	14578.88	72.01699	
13.61	737905	3274.437	14590.54	72.017	
13.62	737893	3274.762	14602.19	72.01702	
13.63	737881	3275.087	14613.85	72.01703	
13.64	737869.1	3275.412	14625.51	72.01704	
13.65	737857.1	3275.737	14637.18	72.01706	
13.66	737845.1	3276.061	14648.84	72.01707	
13.67	737833.1	3276.385	14660.51	72.01709	
13.68	737821.1	3276.71	14672.17	72.0171	
13.69	737809.1	3277.034	14683.84	72.01711	
13.7	737797.1	3277.357	14695.51	72.01713	
13.71	737785.1	3277.681	14707.17	72.01714	
13.72	737773.1	3278.005	14718.84	72.01715	
13.73	737761.1	3278.328	14730.52	72.01717	
13.74	737749.1	3278.651	14742.19	72.01718	
13.75	737737.1	3278.974	14753.86	72.01719	
13.76	737725.1	3279.297	14765.54	72.01721	
13.77	737713.1	3279.619	14777.21	72.01722	
13.78	737701.1	3279.942	14788.89	72.01724	
13.79	737689.1	3280.264	14800.57	72.01725	
13.8	737677.1	3280.587	14812.25	72.01726	
13.81	737665.1	3280.909	14823.93	72.01728	
13.82	737653.1	3281.23	14835.61	72.01729	
13.83	737641.1	3281.552	14847.29	72.0173	
13.84	737629.1	3281.874	14858.98	72.01732	
13.85	737617.1	3282.195	14870.66	72.01733	
13.86	737605.1	3282.516	14882.35	72.01734	
13.87	737593.1	3282.837	14894.04	72.01736	
13.88	737581.1	3283.158	14905.73	72.01737	
13.89	737569.1	3283.479	14917.42	72.01739	
13.9	737557.1	3283.799	14929.11	72.0174	
13.91	737545.1	3284.12	14940.8	72.01741	
13.92	737533.1	3284.44	14952.49	72.01743	
13.93	737521	3284.76	14964.19	72.01744	
13.94	737509	3285.08	14975.88	72.01745	
13.95	737497	3285.4	14987.58	72.01747	
13.96	737485	3285.719	14999.28	72.01748	
13.97	737473	3286.038	15010.97	72.01749	
13.98	737460.9	3286.358	15022.67	72.01751	
13.99	737448.9	3286.677	15034.38	72.01752	
14	737436.9	3286.996	15046.08	72.01754	
14.01	737424.9	3287.314	15057.78	72.01755	
14.02	737412.9	3287.633	15069.49	72.01756	
14.03	737400.8	3287.951	15081.19	72.01758	
14.04	737388.8	3288.27	15092.9	72.01759	
14.05	737376.8	3288.588	15104.61	72.0176	
14.06	737364.8	3288.906	15116.32	72.01762	
14.07	737352.7	3289.223	15128.03	72.01763	
14.08	737340.7	3289.541	15139.74	72.01764	
14.09	737328.7	3289.858	15151.45	72.01766	
14.1	737316.6	3290.176	15163.16	72.01767	
14.11	737304.6	3290.493	15174.88	72.01769	
14.12	737292.6	3290.809	15186.59	72.0177	
14.13	737280.5	3291.126	15198.31	72.01771	
14.14	737268.5	3291.443	15210.03	72.01773	
14.15	737256.5	3291.759	15221.75	72.01774	
14.16	737244.4	3292.075	15233.47	72.01775	
14.17	737232.4	3292.392	15245.19	72.01777	
14.18	737220.4	3292.707	15256.91	72.01778	
14.19	737208.3	3293.023	15268.64	72.01779	
14.2	737196.3	3293.339	15280.36	72.01781	
14.21	737184.2	3293.654	15292.09	72.01782	
14.22	737172.2	3293.969	15303.82	72.01784	
14.23	737160.2	3294.285	15315.54	72.01785	
14.24	737148.1	3294.599	15327.27	72.01786	
14.25	737136.1	3294.914	15339	72.01788	
14.26	737124	3295.229	15350.73	72.01789	
14.27	737112	3295.543	15362.47	72.0179	
14.28	737099.9	3295.857	15374.2	72.01792	
14.29	737087.9	3296.171	15385.94	72.01793	
14.3	737075.8	3296.485	15397.67	72.01794	
14.31	737063.8	3296.799	15409.41	72.01796	
14.32	737051.7	3297.113	15421.15	72.01797	
14.33	737039.7	3297.426	15432.89	72.01799	
14.34	737027.6	3297.739	15444.63	72.018	
14.35	737015.6	3298.052	15456.37	72.01801	
14.36	737003.5	3298.365	15468.11	72.01803	
14.37	736991.4	3298.678	15479.86	72.01804	
14.38	736979.4	3298.991	15491.6	72.01805	
14.39	736967.3	3299.303	15503.35	72.01807	
14.4	736955.3	3299.615	15515.1	72.01808	
14.41	736943.2	3299.927	15526.84	72.0181	
14.42	736931.1	3300.239	15538.59	72.01811	
14.43	736919.1	3300.551	15550.34	72.01812	
14.44	736907	3300.863	15562.1	72.01814	
14.45	736895	3301.174	15573.85	72.01815	
14.46	736882.9	3301.485	15585.6	72.01816	
14.47	736870.8	3301.796	15597.36	72.01818	
14.48	736858.8	3302.107	15609.11	72.01819	
14.49	736846.7	3302.418	15620.87	72.0182	
14.5	736834.6	3302.728	15632.63	72.01822	
14.51	736822.6	3303.039	15644.39	72.01823	
14.52	736810.5	3303.349	15656.15	72.01825	
14.53	736798.4	3303.659	15667.91	72.01826	
14.54	736786.3	3303.969	15679.67	72.01827	
14.55	736774.3	3304.279	15691.44	72.01829	
14.56	736762.2	3304.588	15703.2	72.0183	
14.57	736750.1	3304.898	15714.97	72.01831	
14.58	736738	3305.207	15726.73	72.01833	
14.59	736726	3305.516	15738.5	72.01834	
14.6	736713.9	3305.825	15750.27	72.01836	
14.61	736701.8	3306.133	15762.04	72.01837	
14.62	736689.7	3306.442	15773.81	72.01838	
14.63	736677.6	3306.75	15785.59	72.0184	
14.64	736665.6	3307.058	15797.36	72.01841	
14.65	736653.5	3307.367	15809.14	72.01842	
14.66	736641.4	3307.674	15820.91	72.01844	
14.67	736629.3	3307.982	15832.69	72.01845	
14.68	736617.2	3308.29	15844.47	72.01847	
14.69	736605.1	3308.597	15856.25	72.01848	
14.7	736593.1	3308.904	15868.03	72.01849	
14.71	736581	3309.211	15879.81	72.01851	
14.72	736568.9	3309.518	15891.59	72.01852	
14.73	736556.8	3309.825	15903.37	72.01853	
14.74	736544.7	3310.131	15915.16	72.01855	
14.75	736532.6	3310.437	15926.94	72.01856	
14.76	736520.5	3310.744	15938.73	72.01858	
14.77	736508.4	3311.05	15950.52	72.01859	
14.78	736496.3	3311.355	15962.31	72.0186	
14.79	736484.2	3311.661	15974.1	72.01862	
14.8	736472.1	3311.966	15985.89	72.01863	
14.81	736460	3312.272	15997.68	72.01864	
14.82	736447.9	3312.577	16009.48	72.01866	
14.83	736435.8	3312.882	16021.27	72.01867	
14.84	736423.7	3313.187	16033.07	72.01869	
14.85	736411.6	3313.491	16044.86	72.0187	
14.86	736399.5	3313.796	16056.66	72.01871	
14.87	736387.4	3314.1	16068.46	72.01873	
14.88	736375.3	3314.404	16080.26	72.01874	
14.89	736363.2	3314.708	16092.06	72.01875	
14.9	736351.1	3315.012	16103.86	72.01877	
14.91	736339	3315.315	16115.67	72.01878	
14.92	736326.9	3315.619	16127.47	72.0188	
14.93	736314.8	3315.922	16139.27	72.01881	
14.94	736302.7	3316.225	16151.08	72.01882	
14.95	736290.6	3316.528	16162.89	72.01884	
14.96	736278.5	3316.831	16174.7	72.01885	
14.97	736266.3	3317.133	16186.51	72.01886	
14.98	736254.2	3317.436	16198.32	72.01888	
14.99	736242.1	3317.738	16210.13	72.01889	
15	736230	3318.04	16221.94	72.01891	
15.01	736217.9	3318.342	16233.76	72.01892	
15.02	736205.8	3318.644	16245.57	72.01893	
15.03	736193.6	3318.945	16257.39	72.01895	
15.04	736181.5	3319.246	16269.2	72.01896	
15.05	736169.4	3319.548	16281.02	72.01897	
15.06	736157.3	3319.849	16292.84	72.01899	
15.07	736145.2	3320.149	16304.66	72.019	
15.08	736133	3320.45	16316.48	72.01902	
15.09	736120.9	3320.751	16328.31	72.01903	
15.1	736108.8	3321.051	16340.13	72.01904	
15.11	736096.7	3321.351	16351.95	72.01906	
15.12	736084.5	3321.651	16363.78	72.01907	
15.13	736072.4	3321.951	16375.61	72.01908	
15.14	736060.3	3322.251	16387.43	72.0191	
15.15	736048.2	3322.55	16399.26	72.01911	
15.16	736036	3322.849	16411.09	72.01913	
15.17	736023.9	3323.148	16422.92	72.01914	
15.18	736011.8	3323.447	16434.76	72.01915	
15.19	735999.6	3323.746	16446.59	72.01917	
15.2	735987.5	3324.045	16458.42	72.01918	
15.21	735975.4	3324.343	16470.26	72.01919	
15.22	735963.2	3324.641	16482.1	72.01921	
15.23	735951.1	3324.939	16493.93	72.01922	
15.24	735939	3325.237	16505.77	72.01924	
15.25	735926.8	3325.535	16517.61	72.01925	
15.26	735914.7	3325.833	16529.45	72.01926	
15.27	735902.6	3326.13	16541.29	72.01928	
15.28	735890.4	3326.427	16553.14	72.01929	
15.29	735878.3	3326.724	16564.98	72.01931	
15.3	735866.1	3327.021	16576.83	72.01932	
15.31	735854	3327.318	16588.67	72.01933	
15.32	735841.8	3327.614	16600.52	72.01935	
15.33	735829.7	3327.911	16612.37	72.01936	
15.34	735817.6	3328.207	16624.22	72.01937	
15.35	735805.4	3328.503	16636.07	72.01939	
15.36	735793.3	3328.799	16647.92	72.0194	
15.37	735781.1	3329.094	16659.77	72.01942	
15.38	735769	3329.39	16671.62	72.01943	
15.39	735756.8	3329.685	16683.48	72.01944	
15.4	735744.7	3329.98	16695.33	72.01946	
15.41	735732.5	3330.275	16707.19	72.01947	
15.42	735720.4	3330.57	16719.05	72.01948	
15.43	735708.2	3330.864	16730.9	72.0195	
15.44	735696.1	3331.159	16742.76	72.01951	
15.45	735683.9	3331.453	16754.62	72.01953	
15.46	735671.7	3331.747	16766.49	72.01954	
15.47	735659.6	3332.041	16778.35	72.01955	
15.48	735647.4	3332.335	16790.21	72.01957	
15.49	735635.3	3332.628	16802.08	72.01958	
15.5	735623.1	3332.922	16813.94	72.0196	
15.51	735611	3333.215	16825.81	72.01961	
15.52	735598.8	3333.508	16837.68	72.01962	
15.53	735586.6	3333.801	16849.55	72.01964	
15.54	735574.5	3334.093	16861.42	72.01965	
15.55	735562.3	3334.386	16873.29	72.01966	
15.56	735550.1	3334.678	16885.16	72.01968	
15.57	735538	3334.97	16897.03	72.01969	
15.58	735525.8	3335.262	16908.91	72.01971	
15.59	735513.6	3335.554	16920.78	72.01972	
15.6	735501.5	3335.846	16932.66	72.01973	
15.61	735489.3	3336.137	16944.54	72.01975	
15.62	735477.1	3336.429	16956.41	72.01976	
15.63	735465	3336.72	16968.29	72.01978	
15.64	735452.8	3337.011	16980.17	72.01979	
15.65	735440.6	3337.301	16992.06	72.0198	
15.66	735428.4	3337.592	17003.94	72.01982	
15.67	735416.3	3337.882	17015.82	72.01983	
15.68	735404.1	3338.172	17027.71	72.01984	
15.69	735391.9	3338.462	17039.59	72.01986	
15.7	735379.7	3338.752	17051.48	72.01987	
15.71	735367.6	3339.042	17063.37	72.01989	
15.72	735355.4	3339.331	17075.26	72.0199	
15.73	735343.2	3339.621	17087.15	72.01991	
15.74	735331	3339.91	17099.04	72.01993	
15.75	735318.9	3340.199	17110.93	72.01994	
15.76	735306.7	3340.488	17122.82	72.01996	
15.77	735294.5	3340.776	17134.71	72.01997	
15.78	735282.3	3341.065	17146.61	72.01998	
15.79	735270.1	3341.353	17158.51	72.02	
15.8	735257.9	3341.641	17170.4	72.02001	
15.81	735245.8	3341.929	17182.3	72.02002	
15.82	735233.6	3342.217	17194.2	72.02004	
15.83	735221.4	3342.504	17206.1	72.02005	
15.84	735209.2	3342.792	17218	72.02007	
15.85	735197	3343.079	17229.9	72.02008	
15.86	735184.8	3343.366	17241.8	72.02009	
15.87	735172.6	3343.653	17253.71	72.02011	
15.88	735160.4	3343.939	17265.61	72.02012	
15.89	735148.2	3344.226	17277.52	72.02014	
15.9	735136	3344.512	17289.43	72.02015	
15.91	735123.8	3344.798	17301.34	72.02016	
15.92	735111.7	3345.084	17313.24	72.02018	
15.93	735099.5	3345.37	17325.15	72.02019	
15.94	735087.3	3345.656	17337.07	72.02021	
15.95	735075.1	3345.941	17348.98	72.02022	
15.96	735062.9	3346.226	17360.89	72.02023	
15.97	735050.7	3346.511	17372.81	72.02025	
15.98	735038.5	3346.796	17384.72	72.02026	
15.99	735026.3	3347.081	17396.64	72.02027	
16	735014.1	3347.366	17408.55	72.02029	
16.01	735001.9	3347.65	17420.47	72.0203	
16.02	734989.7	3347.934	17432.39	72.02032	
16.03	734977.4	3348.218	17444.31	72.02033	
16.04	734965.2	3348.502	17456.23	72.02034	
16.05	734953	3348.786	17468.16	72.02036	
16.06	734940.8	3349.069	17480.08	72.02037	
16.07	734928.6	3349.352	17492	72.02039	
16.08	734916.4	3349.635	17503.93	72.0204	
16.09	734904.2	3349.918	17515.86	72.02041	
16.1	734892	3350.201	17527.78	72.02043	
16.11	734879.8	3350.484	17539.71	72.02044	
16.12	734867.6	3350.766	17551.64	72.02046	
16.13	734855.4	3351.048	17563.57	72.02047	
16.14	734843.1	3351.33	17575.5	72.02048	
16.15	734830.9	3351.612	17587.44	72.0205	
16.16	734818.7	3351.894	17599.37	72.02051	
16.17	734806.5	3352.175	17611.3	72.02052	
16.18	734794.3	3352.457	17623.24	72.02054	
16.19	734782.1	3352.738	17635.18	72.02055	
16.2	734769.8	3353.019	17647.11	72.02057	
16.21	734757.6	3353.299	17659.05	72.02058	
16.22	734745.4	3353.58	17670.99	72.02059	
16.23	734733.2	3353.86	17682.93	72.02061	
16.24	734721	3354.141	17694.87	72.02062	
16.25	734708.7	3354.421	17706.81	72.02064	
16.26	734696.5	3354.701	17718.76	72.02065	
16.27	734684.3	3354.98	17730.7	72.02066	
16.28	734672.1	3355.26	17742.65	72.02068	
16.29	734659.8	3355.539	17754.59	72.02069	
16.3	734647.6	3355.818	17766.54	72.02071	
16.31	734635.4	3356.097	17778.49	72.02072	
16.32	734623.2	3356.376	17790.44	72.02073	
16.33	734610.9	3356.655	17802.39	72.02075	
16.34	734598.7	3356.933	17814.34	72.02076	
16.35	734586.5	3357.211	17826.29	72.02078	
16.36	734574.2	3357.489	17838.25	72.02079	
16.37	734562	3357.767	17850.2	72.0208	
16.38	734549.8	3358.045	17862.16	72.02082	
16.39	734537.5	3358.323	17874.11	72.02083	
16.4	734525.3	3358.6	17886.07	72.02084	
16.41	734513.1	3358.877	17898.03	72.02086	
16.42	734500.8	3359.154	17909.99	72.02087	
16.43	734488.6	3359.431	17921.95	72.02089	
16.44	734476.4	3359.708	17933.91	72.0209	
16.45	734464.1	3359.984	17945.87	72.02091	
16.46	734451.9	3360.26	17957.84	72.02093	
16.47	734439.6	3360.536	17969.8	72.02094	
16.48	734427.4	3360.812	17981.76	72.02096	
16.49	734415.2	3361.088	17993.73	72.02097	
16.5	734402.9	3361.363	18005.7	72.02098	
16.51	734390.7	3361.639	18017.67	72.021	
16.52	734378.4	3361.914	18029.64	72.02101	
16.53	734366.2	3362.189	18041.61	72.02103	
16.54	734353.9	3362.464	18053.58	72.02104	
16.55	734341.7	3362.738	18065.55	72.02105	
16.56	734329.4	3363.013	18077.52	72.02107	
16.57	734317.2	3363.287	18089.5	72.02108	
16.58	734304.9	3363.561	18101.47	72.0211	
16.59	734292.7	3363.835	18113.45	72.02111	
16.6	734280.4	3364.109	18125.42	72.02112	
16.61	734268.2	3364.382	18137.4	72.02114	
16.62	734255.9	3364.656	18149.38	72.02115	
16.63	734243.7	3364.929	18161.36	72.02117	
16.64	734231.4	3365.202	18173.34	72.02118	
16.65	734219.2	3365.475	18185.32	72.02119	
16.66	734206.9	3365.747	18197.31	72.02121	
16.67	734194.7	3366.02	18209.29	72.02122	
16.68	734182.4	3366.292	18221.27	72.02124	
16.69	734170.2	3366.564	18233.26	72.02125	
16.7	734157.9	3366.836	18245.25	72.02126	
16.71	734145.6	3367.108	18257.23	72.02128	
16.72	734133.4	3367.379	18269.22	72.02129	
16.73	734121.1	3367.651	18281.21	72.02131	
16.74	734108.9	3367.922	18293.2	72.02132	
16.75	734096.6	3368.193	18305.19	72.02133	
16.76	734084.3	3368.463	18317.19	72.02135	
16.77	734072.1	3368.734	18329.18	72.02136	
16.78	734059.8	3369.005	18341.17	72.02138	
16.79	734047.5	3369.275	18353.17	72.02139	
16.8	734035.3	3369.545	18365.17	72.0214	
16.81	734023	3369.815	18377.16	72.02142	
16.82	734010.7	3370.084	18389.16	72.02143	
16.83	733998.5	3370.354	18401.16	72.02145	
16.84	733986.2	3370.623	18413.16	72.02146	
16.85	733973.9	3370.892	18425.16	72.02147	
16.86	733961.7	3371.161	18437.16	72.02149	
16.87	733949.4	3371.43	18449.17	72.0215	
16.88	733937.1	3371.699	18461.17	72.02152	
16.89	733924.8	3371.967	18473.18	72.02153	
16.9	733912.6	3372.235	18485.18	72.02154	
16.91	733900.3	3372.503	18497.19	72.02156	
16.92	733888	3372.771	18509.2	72.02157	
