--time	Susceptibles	Exposed	Infected	Recovered	Deaths	
25.81	244195.2	227735.3	40199.76	243639.7	72.02525	
25.82	243919.5	227726.3	40220.69	243903.5	72.02528	
25.83	243644.2	227717	40241.57	244167.2	72.02532	
25.84	243369.2	227707.3	40262.41	244431	72.02535	
25.85	243094.5	227697.4	40283.2	244694.9	72.02539	
25.86	242820.1	227687.1	40303.95	244958.7	72.02542	
25.87	242546.1	227676.6	40324.65	245222.6	72.02545	
25.88	242272.4	227665.7	40345.3	245486.6	72.02549	
25.89	241999	227654.5	40365.91	245750.5	72.02552	
25.9	241725.9	227643	40386.47	246014.5	72.02555	
25.91	241453.2	227631.2	40406.99	246278.6	72.02559	
25.92	241180.8	227619.1	40427.45	246542.6	72.02562	
25.93	240908.7	227606.7	40447.88	246806.7	72.02565	
25.94	240636.9	227594	40468.25	247070.9	72.02569	
25.95	240365.4	227581	40488.58	247335	72.02572	
25.96	240094.3	227567.6	40508.87	247599.2	72.02575	
25.97	239823.5	227554	40529.1	247863.4	72.02579	
25.98	239553	227540.1	40549.29	248127.7	72.02582	
25.99	239282.8	227525.8	40569.44	248391.9	72.02585	
26	239012.9	227511.3	40589.53	248656.2	72.02589	
26.01	238743.4	227496.4	40609.58	248920.6	72.02592	
26.02	238474.2	227481.3	40629.59	249184.9	72.02596	
26.03	238205.3	227465.8	40649.54	249449.3	72.02599	
26.04	237936.7	227450.1	40669.45	249713.7	72.02602	
26.05	237668.5	227434	40689.32	249978.1	72.02606	
26.06	237400.6	227417.6	40709.13	250242.6	72.02609	
26.07	237133	227401	40728.9	250507.1	72.02612	
26.08	236865.7	227384	40748.62	250771.6	72.02616	
26.09	236598.7	227366.8	40768.3	251036.2	72.02619	
26.1	236332.1	227349.2	40787.93	251300.7	72.02623	
26.11	236065.8	227331.3	40807.51	251565.3	72.02626	
26.12	235799.8	227313.2	40827.04	251830	72.02629	
26.13	235534.1	227294.7	40846.53	252094.6	72.02633	
26.14	235268.8	227276	40865.97	252359.3	72.02636	
26.15	235003.7	227256.9	40885.36	252624	72.0264	
26.16	234739	227237.6	40904.71	252888.7	72.02643	
26.17	234474.6	227217.9	40924	253153.4	72.02646	
26.18	234210.6	227198	40943.26	253418.2	72.0265	
26.19	233946.8	227177.7	40962.46	253682.9	72.02653	
26.2	233683.4	227157.2	40981.61	253947.7	72.02657	
26.21	233420.3	227136.4	41000.72	254212.6	72.0266	
26.22	233157.5	227115.3	41019.78	254477.4	72.02663	
26.23	232895	227093.9	41038.8	254742.3	72.02667	
26.24	232632.9	227072.1	41057.76	255007.2	72.0267	
26.25	232371.1	227050.1	41076.68	255272.1	72.02674	
26.26	232109.6	227027.9	41095.55	255537	72.02677	
26.27	231848.4	227005.3	41114.37	255802	72.0268	
26.28	231587.5	226982.4	41133.15	256066.9	72.02684	
26.29	231327	226959.2	41151.87	256331.9	72.02687	
26.3	231066.7	226935.8	41170.55	256596.9	72.02691	
26.31	230806.8	226912	41189.18	256861.9	72.02694	
26.32	230547.2	226888	41207.77	257127	72.02697	
26.33	230288	226863.6	41226.3	257392	72.02701	
26.34	230029	226839	41244.79	257657.1	72.02704	
26.35	229770.4	226814.1	41263.23	257922.2	72.02708	
26.36	229512.1	226788.9	41281.62	258187.3	72.02711	
26.37	229254.1	226763.4	41299.97	258452.5	72.02715	
26.38	228996.4	226737.7	41318.26	258717.6	72.02718	
26.39	228739.1	226711.6	41336.51	258982.8	72.02721	
26.4	228482.1	226685.3	41354.71	259247.9	72.02725	
26.41	228225.3	226658.6	41372.86	259513.1	72.02728	
26.42	227969	226631.7	41390.97	259778.3	72.02732	
26.43	227712.9	226604.5	41409.02	260043.5	72.02735	
26.44	227457.1	226577.1	41427.03	260308.8	72.02739	
26.45	227201.7	226549.3	41444.99	260574	72.02742	
26.46	226946.6	226521.2	41462.9	260839.3	72.02745	
26.47	226691.8	226492.9	41480.76	261104.5	72.02749	
26.48	226437.3	226464.3	41498.57	261369.8	72.02752	
26.49	226183.1	226435.4	41516.34	261635.1	72.02756	
26.5	225929.3	226406.2	41534.05	261900.4	72.02759	
26.51	225675.7	226376.8	41551.72	262165.8	72.02763	
26.52	225422.5	226347	41569.34	262431.1	72.02766	
26.53	225169.6	226317	41586.91	262696.4	72.0277	
26.54	224917	226286.7	41604.44	262961.8	72.02773	
26.55	224664.8	226256.1	41621.91	263227.1	72.02777	
26.56	224412.8	226225.3	41639.34	263492.5	72.0278	
26.57	224161.2	226194.1	41656.72	263757.9	72.02783	
26.58	223909.9	226162.7	41674.04	264023.3	72.02787	
26.59	223658.9	226131	41691.32	264288.7	72.0279	
26.6	223408.2	226099.1	41708.56	264554.1	72.02794	
26.61	223157.9	226066.8	41725.74	264819.5	72.02797	
26.62	222907.8	226034.3	41742.87	265085	72.02801	
26.63	222658.1	226001.5	41759.96	265350.4	72.02804	
26.64	222408.7	225968.4	41776.99	265615.9	72.02808	
26.65	222159.6	225935.1	41793.98	265881.3	72.02811	
26.66	221910.8	225901.5	41810.92	266146.8	72.02815	
26.67	221662.3	225867.6	41827.81	266412.2	72.02818	
26.68	221414.2	225833.4	41844.65	266677.7	72.02822	
26.69	221166.4	225799	41861.44	266943.2	72.02825	
26.7	220918.8	225764.3	41878.19	267208.7	72.02828	
26.71	220671.6	225729.3	41894.88	267474.2	72.02832	
26.72	220424.8	225694	41911.53	267739.6	72.02835	
26.73	220178.2	225658.5	41928.12	268005.1	72.02839	
26.74	219931.9	225622.7	41944.67	268270.6	72.02842	
26.75	219686	225586.7	41961.17	268536.2	72.02846	
26.76	219440.4	225550.3	41977.62	268801.7	72.02849	
26.77	219195	225513.7	41994.02	269067.2	72.02853	
26.78	218950	225476.9	42010.37	269332.7	72.02856	
26.79	218705.4	225439.7	42026.67	269598.2	72.0286	
26.8	218461	225402.3	42042.92	269863.7	72.02863	
26.81	218216.9	225364.7	42059.13	270129.3	72.02867	
26.82	217973.2	225326.7	42075.28	270394.8	72.0287	
26.83	217729.7	225288.5	42091.39	270660.3	72.02874	
26.84	217486.6	225250	42107.44	270925.9	72.02877	
26.85	217243.8	225211.3	42123.45	271191.4	72.02881	
26.86	217001.3	225172.3	42139.41	271456.9	72.02884	
26.87	216759.1	225133.1	42155.32	271722.5	72.02888	
26.88	216517.3	225093.5	42171.17	271988	72.02891	
26.89	216275.7	225053.7	42186.98	272253.5	72.02895	
26.9	216034.5	225013.7	42202.74	272519.1	72.02898	
26.91	215793.5	224973.4	42218.46	272784.6	72.02902	
26.92	215552.9	224932.8	42234.12	273050.1	72.02905	
26.93	215312.6	224892	42249.73	273315.6	72.02909	
26.94	215072.6	224850.9	42265.29	273581.2	72.02912	
26.95	214832.9	224809.5	42280.8	273846.7	72.02916	
26.96	214593.6	224767.9	42296.27	274112.2	72.02919	
26.97	214354.5	224726.1	42311.68	274377.7	72.02923	
26.98	214115.8	224683.9	42327.05	274643.2	72.02926	
26.99	213877.3	224641.5	42342.36	274908.8	72.0293	
27	213639.2	224598.9	42357.63	275174.3	72.02933	
27.01	213401.4	224556	42372.85	275439.8	72.02937	
27.02	213163.9	224512.8	42388.01	275705.3	72.0294	
27.03	212926.7	224469.4	42403.13	275970.8	72.02944	
27.04	212689.8	224425.7	42418.2	276236.3	72.02947	
27.05	212453.2	224381.8	42433.22	276501.8	72.02951	
27.06	212216.9	224337.6	42448.19	276767.2	72.02954	
27.07	211981	224293.2	42463.1	277032.7	72.02958	
27.08	211745.3	224248.5	42477.97	277298.2	72.02962	
27.09	211510	224203.6	42492.79	277563.6	72.02965	
27.1	211274.9	224158.4	42507.56	277829.1	72.02969	
27.11	211040.2	224112.9	42522.28	278094.5	72.02972	
27.12	210805.8	224067.2	42536.95	278360	72.02976	
27.13	210571.7	224021.3	42551.58	278625.4	72.02979	
27.14	210337.9	223975.1	42566.15	278890.8	72.02983	
27.15	210104.4	223928.6	42580.67	279156.3	72.02986	
27.16	209871.2	223882	42595.14	279421.7	72.0299	
27.17	209638.3	223835	42609.56	279687.1	72.02993	
27.18	209405.8	223787.8	42623.94	279952.5	72.02997	
27.19	209173.5	223740.4	42638.26	280217.8	72.03	
27.2	208941.5	223692.7	42652.53	280483.2	72.03004	
27.21	208709.9	223644.7	42666.76	280748.6	72.03007	
27.22	208478.5	223596.6	42680.93	281013.9	72.03011	
27.23	208247.5	223548.1	42695.05	281279.3	72.03015	
27.24	208016.8	223499.5	42709.13	281544.6	72.03018	
27.25	207786.4	223450.5	42723.15	281809.9	72.03022	
27.26	207556.2	223401.4	42737.12	282075.2	72.03025	
27.27	207326.4	223352	42751.05	282340.5	72.03029	
27.28	207096.9	223302.3	42764.92	282605.8	72.03032	
27.29	206867.7	223252.4	42778.75	282871.1	72.03036	
27.3	206638.8	223202.3	42792.52	283136.3	72.03039	
27.31	206410.2	223151.9	42806.25	283401.6	72.03043	
27.32	206181.9	223101.3	42819.92	283666.8	72.03046	
27.33	205953.9	223050.4	42833.55	283932	72.0305	
27.34	205726.3	222999.3	42847.12	284197.3	72.03054	
27.35	205498.9	222948	42860.65	284462.4	72.03057	
27.36	205271.8	222896.4	42874.12	284727.6	72.03061	
27.37	205045	222844.6	42887.55	284992.8	72.03064	
27.38	204818.6	222792.5	42900.93	285257.9	72.03068	
27.39	204592.4	222740.2	42914.25	285523.1	72.03071	
27.4	204366.6	222687.7	42927.53	285788.2	72.03075	
27.41	204141	222634.9	42940.75	286053.3	72.03078	
27.42	203915.7	222581.9	42953.93	286318.4	72.03082	
27.43	203690.8	222528.7	42967.06	286583.4	72.03086	
27.44	203466.1	222475.2	42980.13	286848.5	72.03089	
27.45	203241.8	222421.5	42993.16	287113.5	72.03093	
27.46	203017.7	222367.5	43006.13	287378.5	72.03096	
27.47	202794	222313.4	43019.06	287643.5	72.031	
27.48	202570.6	222259	43031.94	287908.5	72.03103	
27.49	202347.4	222204.3	43044.76	288173.5	72.03107	
27.5	202124.6	222149.4	43057.54	288438.4	72.03111	
27.51	201902	222094.3	43070.26	288703.4	72.03114	
27.52	201679.8	222039	43082.94	288968.3	72.03118	
27.53	201457.8	221983.4	43095.57	289233.1	72.03121	
27.54	201236.2	221927.6	43108.14	289498	72.03125	
27.55	201014.9	221871.6	43120.67	289762.9	72.03128	
27.56	200793.8	221815.3	43133.15	290027.7	72.03132	
27.57	200573.1	221758.8	43145.57	290292.5	72.03136	
27.58	200352.6	221702.1	43157.95	290557.3	72.03139	
27.59	200132.5	221645.2	43170.28	290822.1	72.03143	
27.6	199912.6	221588	43182.55	291086.8	72.03146	
27.61	199693.1	221530.6	43194.78	291351.5	72.0315	
27.62	199473.8	221473	43206.95	291616.2	72.03154	
27.63	199254.9	221415.1	43219.08	291880.9	72.03157	
27.64	199036.2	221357	43231.16	292145.6	72.03161	
27.65	198817.9	221298.7	43243.18	292410.2	72.03164	
27.66	198599.8	221240.2	43255.16	292674.8	72.03168	
27.67	198382	221181.5	43267.09	292939.4	72.03172	
27.68	198164.6	221122.5	43278.96	293203.9	72.03175	
27.69	197947.4	221063.3	43290.79	293468.5	72.03179	
27.7	197730.5	221003.9	43302.57	293733	72.03182	
27.71	197513.9	220944.2	43314.29	293997.5	72.03186	
27.72	197297.6	220884.4	43325.97	294262	72.03189	
27.73	197081.7	220824.3	43337.6	294526.4	72.03193	
27.74	196866	220764	43349.17	294790.8	72.03197	
27.75	196650.6	220703.5	43360.7	295055.2	72.032	
27.76	196435.5	220642.8	43372.17	295319.6	72.03204	
27.77	196220.7	220581.8	43383.6	295583.9	72.03207	
27.78	196006.1	220520.6	43394.98	295848.2	72.03211	
27.79	195791.9	220459.2	43406.3	296112.5	72.03215	
27.8	195578	220397.6	43417.58	296376.8	72.03218	
27.81	195364.4	220335.8	43428.81	296641	72.03222	
27.82	195151	220273.8	43439.98	296905.2	72.03225	
27.83	194938	220211.5	43451.11	297169.4	72.03229	
27.84	194725.2	220149	43462.19	297433.5	72.03233	
27.85	194512.7	220086.4	43473.21	297697.7	72.03236	
27.86	194300.6	220023.5	43484.19	297961.7	72.0324	
27.87	194088.7	219960.3	43495.12	298225.8	72.03244	
27.88	193877.1	219897	43505.99	298489.8	72.03247	
27.89	193665.8	219833.5	43516.82	298753.8	72.03251	
27.9	193454.8	219769.7	43527.6	299017.8	72.03254	
27.91	193244.1	219705.8	43538.33	299281.8	72.03258	
27.92	193033.7	219641.6	43549	299545.7	72.03262	
27.93	192823.6	219577.2	43559.63	299809.6	72.03265	
27.94	192613.7	219512.6	43570.21	300073.4	72.03269	
27.95	192404.2	219447.8	43580.74	300337.2	72.03272	
27.96	192194.9	219382.8	43591.21	300601	72.03276	
27.97	191985.9	219317.6	43601.64	300864.8	72.0328	
27.98	191777.3	219252.2	43612.02	301128.5	72.03283	
27.99	191568.9	219186.5	43622.35	301392.2	72.03287	
28	191360.8	219120.7	43632.62	301655.9	72.03291	
28.01	191152.9	219054.7	43642.85	301919.5	72.03294	
28.02	190945.4	218988.4	43653.03	302183.1	72.03298	
28.03	190738.2	218922	43663.16	302446.7	72.03301	
28.04	190531.2	218855.3	43673.24	302710.2	72.03305	
28.05	190324.6	218788.4	43683.27	302973.7	72.03309	
28.06	190118.2	218721.4	43693.25	303237.2	72.03312	
28.07	189912.1	218654.1	43703.18	303500.6	72.03316	
28.08	189706.3	218586.6	43713.06	303764	72.0332	
28.09	189500.8	218518.9	43722.89	304027.4	72.03323	
28.1	189295.5	218451.1	43732.67	304290.7	72.03327	
28.11	189090.6	218383	43742.4	304554	72.0333	
28.12	188885.9	218314.7	43752.08	304817.2	72.03334	
28.13	188681.6	218246.2	43761.71	305080.5	72.03338	
28.14	188477.5	218177.6	43771.29	305343.6	72.03341	
28.15	188273.7	218108.7	43780.82	305606.8	72.03345	
28.16	188070.2	218039.6	43790.3	305869.9	72.03349	
28.17	187866.9	217970.3	43799.73	306133	72.03352	
28.18	187664	217900.9	43809.12	306396	72.03356	
28.19	187461.3	217831.2	43818.45	306659	72.03359	
28.2	187258.9	217761.3	43827.73	306922	72.03363	
28.21	187056.8	217691.3	43836.96	307184.9	72.03367	
28.22	186855	217621	43846.15	307447.8	72.0337	
28.23	186653.5	217550.6	43855.28	307710.6	72.03374	
28.24	186452.3	217479.9	43864.37	307973.4	72.03378	
28.25	186251.3	217409.1	43873.4	308236.2	72.03381	
28.26	186050.6	217338	43882.39	308498.9	72.03385	
28.27	185850.2	217266.8	43891.32	308761.6	72.03389	
28.28	185650.1	217195.4	43900.21	309024.3	72.03392	
28.29	185450.2	217123.8	43909.04	309286.9	72.03396	
28.3	185250.7	217052	43917.83	309549.5	72.034	
28.31	185051.4	216980	43926.57	309812	72.03403	
28.32	184852.4	216907.8	43935.26	310074.5	72.03407	
28.33	184653.7	216835.4	43943.89	310336.9	72.0341	
28.34	184455.2	216762.9	43952.48	310599.4	72.03414	
28.35	184257.1	216690.1	43961.02	310861.7	72.03418	
28.36	184059.2	216617.2	43969.51	311124.1	72.03421	
28.37	183861.6	216544.1	43977.95	311386.3	72.03425	
28.38	183664.3	216470.7	43986.34	311648.6	72.03429	
28.39	183467.2	216397.2	43994.69	311910.8	72.03432	
28.4	183270.5	216323.6	44002.98	312172.9	72.03436	
28.41	183074	216249.7	44011.22	312435.1	72.0344	
28.42	182877.8	216175.6	44019.41	312697.1	72.03443	
28.43	182681.9	216101.4	44027.56	312959.2	72.03447	
28.44	182486.2	216027	44035.65	313221.1	72.03451	
28.45	182290.8	215952.4	44043.7	313483.1	72.03454	
28.46	182095.7	215877.6	44051.7	313745	72.03458	
28.47	181900.9	215802.6	44059.64	314006.8	72.03462	
28.48	181706.4	215727.4	44067.54	314268.6	72.03465	
28.49	181512.1	215652.1	44075.39	314530.4	72.03469	
28.5	181318.1	215576.6	44083.19	314792.1	72.03473	
28.51	181124.4	215500.9	44090.94	315053.8	72.03476	
28.52	180930.9	215425	44098.64	315315.4	72.0348	
28.53	180737.8	215348.9	44106.29	315577	72.03484	
28.54	180544.9	215272.7	44113.89	315838.5	72.03487	
28.55	180352.2	215196.2	44121.45	316100	72.03491	
28.56	180159.9	215119.7	44128.95	316361.5	72.03494	
28.57	179967.8	215042.9	44136.41	316622.9	72.03498	
28.58	179776	214965.9	44143.81	316884.2	72.03502	
28.59	179584.5	214888.8	44151.17	317145.5	72.03505	
28.6	179393.2	214811.5	44158.48	317406.8	72.03509	
28.61	179202.2	214734	44165.74	317668	72.03513	
28.62	179011.5	214656.3	44172.95	317929.1	72.03516	
28.63	178821.1	214578.5	44180.11	318190.3	72.0352	
28.64	178630.9	214500.5	44187.22	318451.3	72.03524	
28.65	178441	214422.3	44194.29	318712.3	72.03527	
28.66	178251.4	214344	44201.3	318973.3	72.03531	
28.67	178062	214265.4	44208.27	319234.2	72.03535	
28.68	177873	214186.7	44215.18	319495.1	72.03538	
28.69	177684.2	214107.9	44222.05	319755.9	72.03542	
28.7	177495.6	214028.8	44228.87	320016.7	72.03546	
28.71	177307.3	213949.6	44235.64	320277.4	72.03549	
28.72	177119.3	213870.2	44242.36	320538	72.03553	
28.73	176931.6	213790.7	44249.03	320798.7	72.03557	
28.74	176744.1	213711	44255.66	321059.2	72.03561	
28.75	176556.9	213631.1	44262.23	321319.7	72.03564	
28.76	176370	213551	44268.76	321580.2	72.03568	
28.77	176183.3	213470.8	44275.24	321840.6	72.03572	
28.78	175996.9	213390.4	44281.67	322101	72.03575	
28.79	175810.8	213309.8	44288.05	322361.3	72.03579	
28.8	175625	213229.1	44294.38	322621.5	72.03583	
28.81	175439.4	213148.2	44300.66	322881.7	72.03586	
28.82	175254	213067.2	44306.9	323141.9	72.0359	
28.83	175069	212985.9	44313.08	323402	72.03594	
28.84	174884.2	212904.5	44319.22	323662	72.03597	
28.85	174699.6	212823	44325.31	323922	72.03601	
28.86	174515.4	212741.3	44331.35	324181.9	72.03605	
28.87	174331.4	212659.4	44337.34	324441.8	72.03608	
28.88	174147.6	212577.4	44343.29	324701.7	72.03612	
28.89	173964.2	212495.2	44349.18	324961.4	72.03616	
28.9	173781	212412.8	44355.03	325221.2	72.03619	
28.91	173598	212330.3	44360.83	325480.8	72.03623	
28.92	173415.4	212247.6	44366.58	325740.4	72.03627	
28.93	173232.9	212164.8	44372.28	326000	72.0363	
28.94	173050.8	212081.8	44377.94	326259.5	72.03634	
28.95	172868.9	211998.6	44383.54	326518.9	72.03638	
28.96	172687.3	211915.3	44389.1	326778.3	72.03641	
28.97	172505.9	211831.8	44394.61	327037.6	72.03645	
28.98	172324.8	211748.2	44400.07	327296.9	72.03649	
28.99	172144	211664.4	44405.48	327556.1	72.03652	
29	171963.4	211580.4	44410.85	327815.3	72.03656	
29.01	171783.1	211496.3	44416.17	328074.4	72.0366	
29.02	171603	211412.1	44421.43	328333.5	72.03664	
29.03	171423.2	211327.6	44426.66	328592.5	72.03667	
29.04	171243.7	211243.1	44431.83	328851.4	72.03671	
29.05	171064.4	211158.3	44436.95	329110.3	72.03675	
29.06	170885.4	211073.5	44442.03	329369.1	72.03678	
29.07	170706.6	210988.4	44447.06	329627.8	72.03682	
29.08	170528.1	210903.2	44452.04	329886.5	72.03686	
29.09	170349.9	210817.9	44456.97	330145.2	72.03689	
29.1	170171.9	210732.4	44461.86	330403.8	72.03693	
29.11	169994.2	210646.8	44466.7	330662.3	72.03697	
29.12	169816.7	210561	44471.49	330920.8	72.037	
29.13	169639.5	210475.1	44476.23	331179.2	72.03704	
29.14	169462.6	210389	44480.92	331437.5	72.03708	
29.15	169285.9	210302.7	44485.57	331695.8	72.03711	
29.16	169109.4	210216.3	44490.17	331954	72.03715	
29.17	168933.2	210129.8	44494.72	332212.2	72.03719	
29.18	168757.3	210043.1	44499.22	332470.3	72.03723	
29.19	168581.6	209956.3	44503.68	332728.3	72.03726	
29.2	168406.2	209869.3	44508.09	332986.3	72.0373	
29.21	168231.1	209782.2	44512.45	333244.2	72.03734	
29.22	168056.2	209694.9	44516.76	333502.1	72.03737	
29.23	167881.5	209607.5	44521.03	333759.9	72.03741	
29.24	167707.1	209520	44525.25	334017.6	72.03745	
29.25	167533	209432.3	44529.42	334275.3	72.03748	
29.26	167359.1	209344.4	44533.55	334532.9	72.03752	
29.27	167185.5	209256.4	44537.62	334790.5	72.03756	
29.28	167012.1	209168.3	44541.65	335047.9	72.0376	
29.29	166839	209080	44545.63	335305.4	72.03763	
29.3	166666.1	208991.6	44549.57	335562.7	72.03767	
29.31	166493.5	208903	44553.46	335820	72.03771	
29.32	166321.1	208814.3	44557.3	336077.3	72.03774	
29.33	166149	208725.5	44561.09	336334.4	72.03778	
29.34	165977.1	208636.5	44564.84	336591.5	72.03782	
29.35	165805.5	208547.4	44568.54	336848.6	72.03785	
29.36	165634.1	208458.1	44572.19	337105.5	72.03789	
29.37	165463	208368.7	44575.79	337362.5	72.03793	
29.38	165292.1	208279.2	44579.35	337619.3	72.03797	
29.39	165121.5	208189.5	44582.86	337876.1	72.038	
29.4	164951.1	208099.7	44586.33	338132.8	72.03804	
29.41	164781	208009.7	44589.75	338389.5	72.03808	
29.42	164611.2	207919.7	44593.12	338646	72.03811	
29.43	164441.5	207829.4	44596.44	338902.6	72.03815	
29.44	164272.2	207739.1	44599.72	339159	72.03819	
29.45	164103	207648.6	44602.95	339415.4	72.03822	
29.46	163934.2	207558	44606.13	339671.7	72.03826	
29.47	163765.5	207467.2	44609.27	339928	72.0383	
29.48	163597.1	207376.3	44612.36	340184.2	72.03834	
29.49	163429	207285.3	44615.4	340440.3	72.03837	
29.5	163261.1	207194.1	44618.4	340696.3	72.03841	
29.51	163093.5	207102.8	44621.35	340952.3	72.03845	
29.52	162926.1	207011.4	44624.25	341208.2	72.03848	
29.53	162758.9	206919.8	44627.11	341464.1	72.03852	
29.54	162592	206828.1	44629.92	341719.9	72.03856	
29.55	162425.4	206736.3	44632.69	341975.6	72.03859	
29.56	162259	206644.4	44635.41	342231.2	72.03863	
29.57	162092.8	206552.3	44638.08	342486.8	72.03867	
29.58	161926.9	206460.1	44640.7	342742.3	72.03871	
29.59	161761.2	206367.8	44643.28	342997.7	72.03874	
29.6	161595.7	206275.3	44645.82	343253.1	72.03878	
29.61	161430.5	206182.7	44648.3	343508.4	72.03882	
29.62	161265.6	206090	44650.74	343763.6	72.03885	
29.63	161100.9	205997.1	44653.14	344018.8	72.03889	
29.64	160936.4	205904.2	44655.49	344273.9	72.03893	
29.65	160772.2	205811.1	44657.79	344528.9	72.03896	
29.66	160608.2	205717.9	44660.05	344783.9	72.039	
29.67	160444.5	205624.5	44662.26	345038.7	72.03904	
29.68	160281	205531	44664.42	345293.5	72.03908	
29.69	160117.7	205437.4	44666.54	345548.3	72.03911	
29.7	159954.7	205343.7	44668.61	345803	72.03915	
29.71	159791.9	205249.9	44670.64	346057.5	72.03919	
29.72	159629.4	205155.9	44672.62	346312.1	72.03922	
29.73	159467.1	205061.8	44674.56	346566.5	72.03926	
29.74	159305	204967.6	44676.45	346820.9	72.0393	
29.75	159143.2	204873.3	44678.29	347075.2	72.03934	
29.76	158981.6	204778.8	44680.09	347329.4	72.03937	
29.77	158820.2	204684.3	44681.84	347583.6	72.03941	
29.78	158659.1	204589.6	44683.55	347837.7	72.03945	
29.79	158498.3	204494.8	44685.21	348091.7	72.03948	
29.8	158337.6	204399.8	44686.82	348345.6	72.03952	
29.81	158177.2	204304.8	44688.4	348599.5	72.03956	
29.82	158017.1	204209.6	44689.92	348853.3	72.0396	
29.83	157857.2	204114.4	44691.4	349107	72.03963	
29.84	157697.5	204019	44692.84	349360.7	72.03967	
29.85	157538	203923.4	44694.22	349614.3	72.03971	
29.86	157378.8	203827.8	44695.57	349867.8	72.03974	
29.87	157219.9	203732.1	44696.87	350121.2	72.03978	
